eta,alpha,sza,lat,lon
0.45804951853351705,1.1392450618091998,86.46194014914708,43.40183733550006,-141.52187824599906
0.49560651533538497,1.0002967997454102,87.21070733445112,-88.6872594925621,163.26925079076233
0.266869802970905,1.1121951971203101,47.5272519579251,-45.75489966556463,-34.48159066462017
0.16033523548394402,2.31801562332548,88.26058452180165,15.8702827298859,27.14322369100927
0.7722681744024159,2.16236426346004,72.14811765991819,-41.17416604360456,9.481819022693628
0.726724283839576,2.7610670577269,75.73599382874686,61.97146150813336,-10.401503258379137
0.5680289588170129,2.2805980037432203,89.40945626151124,-4.331358957481029,-149.66778102125352
0.646600563265383,2.4215710234362597,86.1874144807223,-44.809922322411495,-148.32184872106302
0.0684602633817121,1.94649859671481,82.77973816790659,76.08450641679624,-21.975106149502864
0.40834697831887795,2.2516445892863,33.31580488576627,-33.1430011527983,-43.19551198527034
0.618844653142151,2.6079720123205297,54.19497031435682,31.005249378152513,-16.30982054580059
0.21230595187516899,2.52981941374019,67.17108533650614,40.235318500067166,-115.59469553176024
0.288635755726136,2.95560821820982,66.16794549626293,-68.47091890101538,-80.35010710102958
0.22371933901449698,1.7667493797373,55.62518581464021,7.565171065832573,-114.5634091071594
0.15710001678671698,1.4857448445633101,48.70734614802573,35.457481410471075,-90.82711884273327
0.36090975186089097,1.70084489574656,73.0850772968235,-65.50699462388366,-115.95006545287401
0.360293244721834,0.8230276460293678,77.98209253665019,33.4331072340898,-132.9237933397618
0.32663408819353196,1.20446895281784,85.18518486127812,-87.04377221106199,-128.6816916765247
0.164333560806699,2.65400450155139,84.42091376552308,-44.73599138620261,-145.83210650491915
0.15410454758675798,1.30855592051521,88.06829586222325,8.554570668591452,27.500501073359516
0.22477557458914801,1.3260199024341999,57.44450907743496,-44.49882722125061,-13.74352897344366
0.39947183768963396,0.96872056373395,88.58225609147853,79.56942564533122,0.5102359774797094
0.249479480274022,1.34059209167026,84.67996693835359,79.75154947668503,-87.80274276247548
0.693370786507148,2.41069745216519,73.74659427826879,69.06379207865916,-77.02085516773992
0.0843733750050887,2.66439696322195,78.60009544966324,18.751852243363913,16.642779640451124
0.38165005565388105,1.89455998758785,65.00978065416095,40.15521806324037,-112.44766851898166
0.649193634232506,1.65339986565523,82.91364264263835,-10.358257380064288,-143.4479004494211
0.141424444981385,1.34218778712675,60.90340946098901,15.241218682956017,-118.44824041243379
0.470710987818893,1.0444122148677701,40.97034749339776,7.980630416968822,-99.33101143666804
0.20489854221232198,1.65798775753938,34.20950783115876,6.218362792471012,-92.75280639052876
0.14564873768249498,2.05825769077055,23.168305829198598,-10.659289282949757,-37.67199437309057
0.614980898227077,1.27716407817788,48.80325138244224,43.019188246915235,-44.533060400102414
0.721284019364975,1.77848960445263,86.16673816414402,-89.91252165379524,-63.33538342058425
0.330847081914544,1.27957947119139,61.2827577402275,53.84987520140561,-34.919661366826574
0.548836395971011,1.90505903917365,81.58532488144486,76.82627201161259,-37.37401468649625
0.12113049569306901,1.5785900580696801,16.21033956962737,-16.989065815447574,-50.4497202397817
0.337977228348609,2.22996734939516,84.18418365788861,54.255040254508174,-134.62245114691007
0.255787733430043,1.62437070454471,71.54337315389091,-74.99480061996616,-48.83299708229842
0.660980029159691,1.5819798377342502,83.76491291018502,-87.19421452920557,-87.40803086651775
0.386387256043963,1.9741134800016902,81.7673606940627,33.61056835956518,-137.5133620727537
0.6575482647866011,2.4287355928681804,85.16747158190044,-88.8732745107015,-44.6499848938831
0.659292132139672,1.28642646321096,2.7424287695062004,-1.3158437186915677,-61.249541171295746
0.645756740833167,1.70804146095179,44.763403865970226,3.1944470243500405,-15.727175632215676
0.379873765702359,1.3845107110682902,86.2249091084213,-87.01120238160449,29.365779331325683
0.615856368979439,2.18594071762636,69.31155783530515,-61.043065676294226,-112.17487518043802
0.5219158486695961,1.20442267972976,9.957456970293157,-10.426297661112713,-52.53180382513523
0.5826368010137231,2.70001704515889,86.15501469681071,37.332781433567945,-142.25024075135337
0.0504685799940489,2.44244960909709,73.02748509893591,-68.08402939921882,-8.368549100817432
0.40648743057390707,2.27022622940131,79.78426532100704,-79.53618005031728,-111.35869262715487
0.215089163871016,2.15963932117447,82.78700677306792,-75.8090045438951,15.288350559640264
0.334862403292209,1.6189237324986598,76.60518382475296,69.50480963883405,-93.0248624559745
0.509578252455685,1.96563850888051,77.60461083967719,67.37785855472816,-104.22199277420344
0.313848431932274,2.7243011543061604,52.825423740811125,38.986349960042105,-26.28454655682569
0.133351568260696,2.07985021951608,62.12976666719516,16.94224340090838,-0.6190537565317697
0.232714604539797,2.64748908253387,85.17475514271509,-88.89366440602076,-72.65840199626977
0.5510416905861351,1.48738596281037,71.19332145976928,37.80939024906765,2.6538729636484106
0.363235084759071,2.3582387088798,82.93992238816901,65.55452659853319,-123.76649374251807
0.641146875522099,1.38303917339072,69.58753721294315,52.17359021376009,-10.840528739719247
0.127148483193014,2.10755502688698,81.78162664793055,-34.77660923011678,-142.5688458764
0.3761695561232051,1.85883756107651,59.302989803059894,42.19144571571937,-18.553985119659814
0.788717734988313,1.38307200921699,39.30129376569788,26.852389683204663,-34.446387394284216
0.7197883357992401,2.04209895650856,78.40548259594962,-7.51448767867744,-138.76029947185282
0.714851795590948,2.80901409066282,68.61477432087274,20.376106720982904,5.558523718424141
0.181289487704635,2.7841236568987404,83.5628567514117,-25.259914819373307,-144.62139212001358
0.148021768673789,1.4031665673013798,65.60246929654235,-15.319731247190475,5.738514780786488
0.539826443779748,1.5072620640974501,57.80831637947586,-1.2300507114744477,-117.7950876076736
0.30763735419604904,2.9684099456295403,46.70543239861129,13.04802033429192,-16.081536063699815
0.542568595975172,2.16398528241552,66.84419381549199,41.546368589612456,-5.749219393395691
0.290279931866098,2.86209099614061,67.67412973884836,-12.334006849097833,-127.93024659916398
0.190768339450005,1.8263719451148102,68.39005970475802,-46.2953760683091,2.269877488972213
0.636720725987107,1.6950317051727302,85.3948170030661,-82.57182829106578,23.11990621487439
0.12019624003442,2.2503067132551204,75.68706742770121,-76.80614566308265,-23.699552241259113
0.40008428117725997,1.1351625570561699,88.01131552949968,-82.27901212541605,-162.92472532723403
0.433629094925709,2.06030752807856,73.30220014077331,-28.98871116488582,12.9908830094503
